C행정구역별,행정구역별,C산업별,업종명,데이터업종명,C조직형태별,조직형태별,시점,사업체수 (개),종사자수 (명)
'00,전국,'G4651,"컴퓨터 및 주변장치, 소프트웨어 도매업",,'0,계,2018,6166,35252
'00,전국,'G46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",,'0,계,2018,6166,35252
'00,전국,'G4652,"가전제품, 통신장비 및 부품 도매업",,'0,계,2018,9211,48389
'00,전국,'G46521,가전제품 및 부품 도매업,,'0,계,2018,5407,25564
'00,전국,'G46522,통신?방송장비 및 부품 도매업,,'0,계,2018,3804,22825
'00,전국,'G4653,산업용 기계 및 장비 도매업,,'0,계,2018,10175,37334
'00,전국,'G46531,농림업용 기계 및 장비 도매업,,'0,계,2018,1946,6289
'00,전국,'G46532,건설ㆍ광업용 기계 및 장비 도매업,,'0,계,2018,1915,6965
'00,전국,'G46533,공작용 기계 및 장비 도매업,,'0,계,2018,2492,8710
'00,전국,'G46539,기타 산업용 기계 및 장비 도매업,,'0,계,2018,3822,15370
'00,전국,'G4659,기타 기계 및 장비 도매업,,'0,계,2018,35980,155250
'00,전국,'G46591,사무용 가구 및 기기 도매업,,'0,계,2018,2962,11251
'00,전국,'G46592,의료기기 도매업,,'0,계,2018,5402,28153
'00,전국,'G46593,정밀기기 및 과학기기 도매업,,'0,계,2018,3817,18072
'00,전국,'G46594,수송용 운송장비 도매업,,'0,계,2018,947,4271
'00,전국,'G46595,전기용 기계?장비 및 관련 기자재 도매업,,'0,계,2018,10463,47285
'00,전국,'G46596,전지 및 케이블 도매업,,'0,계,2018,1506,6353
'00,전국,'G46599,그 외 기타 기계 및 장비 도매업,,'0,계,2018,10883,39865
'00,전국,'G466,"건축자재, 철물 및 난방장치 도매업",,'0,계,2018,34276,110283
'00,전국,'G4661,일반 건축자재 도매업,,'0,계,2018,9712,32363
'00,전국,'G46611,원목 및 건축관련 목제품 도매업,,'0,계,2018,3869,12299
'00,전국,'G46612,"골재, 벽돌 및 시멘트 도매업",,'0,계,2018,4104,13970
'00,전국,'G46613,유리 및 창호 도매업,,'0,계,2018,1739,6094
'00,전국,'G4662,"냉?난방장치 및 철물, 수공구 도매업",,'0,계,2018,11342,34306
'00,전국,'G46621,배관 및 냉ㆍ난방장치 도매업,,'0,계,2018,2897,10317
'00,전국,'G46622,"철물, 금속 파스너 및 수공구 도매업",,'0,계,2018,8445,23989
'00,전국,'G4669,기타 건축자재 도매업,,'0,계,2018,13222,43614
'00,전국,'G46691,도료 도매업,,'0,계,2018,2948,8970
'00,전국,'G46692,벽지 및 장판류 도매업,,'0,계,2018,1646,5394
'00,전국,'G46699,그 외 기타 건축자재 도매업,,'0,계,2018,8628,29250
'00,전국,'G467,기타 전문 도매업,,'0,계,2018,51861,183825
'00,전국,'G4671,"연료, 연료용 광물 및 관련제품 도매업",,'0,계,2018,3711,18636
'00,전국,'G46711,고체연료 및 관련제품 도매업,,'0,계,2018,339,1047
'00,전국,'G46712,액체연료 및 관련제품 도매업,,'0,계,2018,2573,12073
'00,전국,'G46713,기체연료 및 관련제품 도매업,,'0,계,2018,799,5516
'00,전국,'G4672,1차 금속제품 및 금속광물 도매업,,'0,계,2018,9301,42530
'00,전국,'G46721,1차 금속제품 도매업,,'0,계,2018,8895,41168
'00,전국,'G46722,금속광물 도매업,,'0,계,2018,406,1362
'00,전국,'G4673,화학물질 및 화학제품 도매업,,'0,계,2018,11317,42119
'00,전국,'G46731,"염료, 안료 및 관련제품 도매업",,'0,계,2018,696,2466
'00,전국,'G46732,비료 및 농약 도매업,,'0,계,2018,4277,11880
'00,전국,'G46733,플라스틱물질 및 합성고무 도매업,,'0,계,2018,2434,9251
'00,전국,'G46739,기타 화학물질 및 화학제품 도매업,,'0,계,2018,3910,18522
'00,전국,'G4674,"방직용 섬유, 실 및 직물 도매업",,'0,계,2018,6966,20585
'00,전국,'G46741,방직용 섬유 및 실 도매업,,'0,계,2018,948,3463
'00,전국,'G46742,직물 도매업,,'0,계,2018,6018,17122
'00,전국,'G4675,"종이 원지, 판지, 종이상자 도매업",,'0,계,2018,640,2805
'00,전국,'G46750,"종이 원지, 판지, 종이상자 도매업",,'0,계,2018,640,2805
'00,전국,'G4679,재생용 재료 및 기타 상품 전문 도매업,,'0,계,2018,19926,57150
'00,전국,'G46791,재생용 재료 수집 및 판매업,,'0,계,2018,16358,45434
'00,전국,'G46799,그 외 기타 상품 전문 도매업,,'0,계,2018,3568,11716
'00,전국,'G468,상품 종합 도매업,,'0,계,2018,2468,19740
'00,전국,'G4680,상품 종합 도매업,,'0,계,2018,2468,19740
'00,전국,'G46800,상품 종합 도매업,,'0,계,2018,2468,19740
'00,전국,'G47,소매업; 자동차 제외,,'0,계,2018,676718,1830865
'00,전국,'G471,종합 소매업,,'0,계,2018,112189,493001
'00,전국,'G4711,대형 종합 소매업,기타 대형 종합 소매업,'0,계,2018,594,79915
'00,전국,'G47111,백화점,,'0,계,2018,103,13329
'00,전국,'G47112,대형 마트,,'0,계,2018,491,66586
'00,전국,'G4712,음ㆍ식료품 위주 종합 소매업,,'0,계,2018,106872,387284
'00,전국,'G47121,슈퍼마켓,슈퍼마켓,'0,계,2018,12109,110585
'00,전국,'G47122,체인화 편의점,체인화 편의점,'0,계,2018,42820,185426
'00,전국,'G47129,기타 음ㆍ식료품 위주 종합 소매업,기타음식료품위주종합소매업,'0,계,2018,51943,91273
'00,전국,'G4713,면세점,면세점,'0,계,2018,52,3717
'00,전국,'G47130,면세점,,'0,계,2018,52,3717
'00,전국,'G4719,그 외 기타 종합 소매업,그외 기타 종합 소매업,'0,계,2018,4671,22085
'00,전국,'G47190,그 외 기타 종합 소매업,,'0,계,2018,4671,22085
'00,전국,'G472,음ㆍ식료품 및 담배 소매업,,'0,계,2018,106837,202003
'00,전국,'G4721,식료품 소매업,,'0,계,2018,101679,193624
'00,전국,'G47211,"곡물, 곡분 및 가축 사료 소매업",,'0,계,2018,4962,8240
'00,전국,'G47212,육류 소매업,육류 소매업,'0,계,2018,24160,47595
'00,전국,'G47213,건어물 및 젓갈류 소매업,,'0,계,2018,7109,11964
'00,전국,'G47214,"신선, 냉동 및 기타 수산물 소매업",수산물 소매업,'0,계,2018,15256,27181
'00,전국,'G47215,"채소, 과실 및 뿌리작물 소매업",과실 및 채소 소매업,'0,계,2018,21927,40169
'00,전국,'G47216,"빵류, 과자류 및 당류 소매업",빵 및 과자류 소매업,'0,계,2018,4734,9996
'00,전국,'G47217,건강보조식품 소매업,건강보조식품 소매업,'0,계,2018,8168,16818
'00,전국,'G47218,조리 반찬류 소매업,,'0,계,2018,8094,17349
'00,전국,'G47219,기타 식료품 소매업,,'0,계,2018,7269,14312
'00,전국,'G4722,음료 및 담배 소매업,,'0,계,2018,5158,8379
'00,전국,'G47221,음료 소매업,,'0,계,2018,2294,4329
'00,전국,'G47222,담배 소매업,,'0,계,2018,2864,4050
'00,전국,'G473,가전제품 및 정보통신장비 소매업,,'0,계,2018,38617,97620
'00,전국,'G4731,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",,'0,계,2018,31386,70859
'00,전국,'G47311,"컴퓨터 및 주변장치, 소프트웨어 소매업",,'0,계,2018,4827,8610
'00,전국,'G47312,통신기기 소매업,,'0,계,2018,26559,62249
'00,전국,'G4732,가전제품 소매업,,'0,계,2018,7231,26761
'00,전국,'G47320,가전제품 소매업,,'0,계,2018,7231,26761
'00,전국,'G474,"섬유, 의복, 신발 및 가죽제품 소매업",,'0,계,2018,157908,302377
'00,전국,'G4741,의복 소매업,,'0,계,2018,117926,226801
'00,전국,'G47411,남자용 겉옷 소매업,,'0,계,2018,9286,21292
'00,전국,'G47412,여자용 겉옷 소매업,,'0,계,2018,40685,69682
'00,전국,'G47413,속옷 및 잠옷 소매업,,'0,계,2018,8804,14893
'00,전국,'G47414,셔츠 및 블라우스 소매업,,'0,계,2018,24226,47275
'00,전국,'G47415,한복 소매업,,'0,계,2018,1425,2014
'00,전국,'G47416,가죽 및 모피의복 소매업,,'0,계,2018,3250,7264
'00,전국,'G47417,유아용 의류 소매업,,'0,계,2018,7267,11967
'00,전국,'G47419,기타 의복 소매업,,'0,계,2018,22983,52414
'00,전국,'G4742,"섬유, 직물 및 의복액세서리 소매업",,'0,계,2018,22538,35725
'00,전국,'G47421,가정용 직물제품 소매업,,'0,계,2018,10517,16172
'00,전국,'G47422,의복 액세서리 및 모조 장신구 소매업,,'0,계,2018,8461,15077
'00,전국,'G47429,"섬유 원단, 실 및 기타 섬유제품 소매업",,'0,계,2018,3560,4476
'00,전국,'G4743,신발 소매업,,'0,계,2018,11680,26195
'00,전국,'G47430,신발 소매업,,'0,계,2018,11680,26195
'00,전국,'G4744,가방 및 기타 가죽제품 소매업,,'0,계,2018,5764,13656
'00,전국,'G47440,가방 및 기타 가죽제품 소매업,,'0,계,2018,5764,13656
'00,전국,'G475,기타 생활용품 소매업,,'0,계,2018,54506,101696
'00,전국,'G4751,"철물, 공구, 창호 및 건설자재 소매업",,'0,계,2018,27292,46301
'00,전국,'G47511,철물 및 난방용구 소매업,,'0,계,2018,12777,20105
'00,전국,'G47512,공구 소매업,,'0,계,2018,2580,4880
'00,전국,'G47513,"벽지, 마루덮개 및 장판류 소매업",,'0,계,2018,6827,11800
'00,전국,'G47519,"페인트, 창호 및 기타 건설자재 소매업",,'0,계,2018,5108,9516
'00,전국,'G4752,가구 소매업,,'0,계,2018,10888,26212
'00,전국,'G47520,가구 소매업,,'0,계,2018,10888,26212
'00,전국,'G4759,그 외 기타 가정용품 소매업,,'0,계,2018,16326,29183
'00,전국,'G47591,전기용품 및 조명장치 소매업,,'0,계,2018,5405,9147
'00,전국,'G47592,"주방용품 및 가정용 유리, 요업 제품 소매업",,'0,계,2018,7594,14228
'00,전국,'G47593,악기 소매업,,'0,계,2018,1325,2107
'00,전국,'G47599,그 외 기타 분류 안된 가정용품 소매업,,'0,계,2018,2002,3701
'00,전국,'G476,"문화, 오락 및 여가 용품 소매업",,'0,계,2018,30208,60923
'00,전국,'G4761,서적 및 문구용품 소매업,,'0,계,2018,14820,32184
'00,전국,'G47611,"서적, 신문 및 잡지류 소매업",,'0,계,2018,4994,13299
'00,전국,'G47612,문구용품 및 회화용품 소매업,,'0,계,2018,9826,18885
'00,전국,'G4762,음반 및 비디오물 소매업,,'0,계,2018,372,619
'00,전국,'G47620,음반 및 비디오물 소매업,,'0,계,2018,372,619
'00,전국,'G4763,운동용품 및 자전거 소매업,,'0,계,2018,10412,19667
'00,전국,'G47631,운동 및 경기용품 소매업,,'0,계,2018,7155,14954
'00,전국,'G47632,자전거 및 기타 운송장비 소매업,,'0,계,2018,3257,4713
'00,전국,'G4764,"게임용구, 인형 및 장난감 소매업",,'0,계,2018,4604,8453
'00,전국,'G47640,"게임용구, 인형 및 장난감 소매업",,'0,계,2018,4604,8453
'00,전국,'G477,연료 소매업,,'0,계,2018,19195,66864
'00,전국,'G4771,운송장비용 연료 소매업,,'0,계,2018,13807,55643
'00,전국,'G47711,운송장비용 주유소 운영업,차량용 주유소 운영업,'0,계,2018,12029,45262
'00,전국,'G47712,운송장비용 가스 충전업,차량용 가스 충전업,'0,계,2018,1778,10381
'00,전국,'G4772,가정용 연료 소매업,,'0,계,2018,5388,11221
'00,전국,'G47721,가정용 고체연료 소매업,,'0,계,2018,273,436
'00,전국,'G47722,가정용 액체연료 소매업,,'0,계,2018,1473,2331
'00,전국,'G47723,가정용 가스연료 소매업,,'0,계,2018,3642,8454
'00,전국,'G478,기타 상품 전문 소매업,,'0,계,2018,125872,272699
'00,전국,'G4781,"의약품, 의료용 기구, 화장품 및 방향제 소매업",,'0,계,2018,55302,150550
'00,전국,'G47811,의약품 및 의료용품 소매업,,'0,계,2018,24440,71348
'00,전국,'G47812,의료용 기구 소매업,,'0,계,2018,5736,11576
'00,전국,'G47813,"화장품, 비누 및 방향제 소매업",화장품 및 방향제 소매업,'0,계,2018,25126,67626
'00,전국,'G4782,"사무용 기기, 안경, 사진장비 및 정밀기기 소매업",,'0,계,2018,11308,24585
'00,전국,'G47821,사무용 기기 소매업,,'0,계,2018,1019,2365
'00,전국,'G47822,안경 및 렌즈 소매업,,'0,계,2018,9787,21094
'00,전국,'G47823,사진기 및 사진용품 소매업,,'0,계,2018,320,745
'00,전국,'G47829,기타 광학 및 정밀 기기 소매업,,'0,계,2018,182,381
'00,전국,'G4783,시계 및 귀금속 소매업,,'0,계,2018,11618,21277
'00,전국,'G47830,시계 및 귀금속 소매업,,'0,계,2018,11618,21277
'00,전국,'G4784,"예술품, 기념품 및 장식용품 소매업",,'0,계,2018,7422,12832
'00,전국,'G47841,예술품 및 골동품 소매업,,'0,계,2018,3445,5550
'00,전국,'G47842,"기념품, 관광 민예품 및 장식용품 소매업",관광 민예품 및 선물용품 소매업,'0,계,2018,3977,7282
'00,전국,'G4785,그 외 기타 상품 전문 소매업,,'0,계,2018,31025,48905
'00,전국,'G47851,화초 및 식물 소매업,,'0,계,2018,18106,26870
'00,전국,'G47852,애완용 동물 및 관련용품 소매업,,'0,계,2018,5822,10574
'00,전국,'G47859,그 외 기타 분류 안된 상품 전문 소매업,,'0,계,2018,7097,11461
'00,전국,'G4786,중고 상품 소매업,,'0,계,2018,9197,14550
'00,전국,'G47861,중고 가구 소매업,,'0,계,2018,725,1443
'00,전국,'G47862,중고 가전제품 및 통신장비 소매업,,'0,계,2018,2917,4798
'00,전국,'G47869,기타 중고 상품 소매업,,'0,계,2018,5555,8309
'00,전국,'G479,무점포 소매업,,'0,계,2018,31386,233682
'00,전국,'G4791,통신 판매업,,'0,계,2018,20540,94693
'00,전국,'G47911,전자상거래 소매 중개업,,'0,계,2018,502,12910
'00,전국,'G47912,전자상거래 소매업,,'0,계,2018,19515,72723
'00,전국,'G47919,기타 통신 판매업,,'0,계,2018,523,9060
'00,전국,'G4799,기타 무점포 소매업,,'0,계,2018,10846,138989
'00,전국,'G47991,자동판매기 운영업,,'0,계,2018,363,872
'00,전국,'G47992,계약배달 판매업,,'0,계,2018,4223,31560
'00,전국,'G47993,방문 판매업,,'0,계,2018,6260,106557
'00,전국,'H,운수 및 창고업(49~52),,'0,계,2018,400282,1145752
'00,전국,'H49,육상운송 및 파이프라인 운송업,,'0,계,2018,370481,813892
'00,전국,'H491,철도 운송업,,'0,계,2018,266,7174
'00,전국,'H4910,철도 운송업,,'0,계,2018,266,7174
'00,전국,'H49101,철도 여객 운송업,,'0,계,2018,240,6783
'00,전국,'H49102,철도 화물 운송업,,'0,계,2018,26,391
'00,전국,'H492,육상 여객 운송업,,'0,계,2018,166407,428373
'00,전국,'H4921,도시 정기 육상 여객 운송업,,'0,계,2018,1966,112587
'00,전국,'H49211,도시철도 운송업,,'0,계,2018,799,17382
'00,전국,'H49212,시내버스 운송업,버스 운송업,'0,계,2018,968,92381
'00,전국,'H49219,기타 도시 정기 육상 여객 운송업,,'0,계,2018,199,2824
'00,전국,'H4922,시외버스 운송업,버스 운송업,'0,계,2018,425,17839
'00,전국,'H49220,시외버스 운송업,,'0,계,2018,425,17839
'00,전국,'H4923,부정기 육상 여객 운송업,,'0,계,2018,164016,297947
'00,전국,'H49231,택시 운송업,택시 운송업,'0,계,2018,162601,270325
'00,전국,'H49232,전세버스 운송업,버스 운송업,'0,계,2018,1184,26672
'00,전국,'H49233,특수여객자동차 운송업,,'0,계,2018,203,526
'00,전국,'H49239,기타 부정기 여객 육상 운송업,,'0,계,2018,28,424
'00,전국,'H493,도로 화물 운송업,,'0,계,2018,195958,305919
'00,전국,'H4930,도로 화물 운송업,,'0,계,2018,195958,305919
'00,전국,'H49301,일반 화물자동차 운송업,,'0,계,2018,16875,108805
'00,전국,'H49302,용달 화물자동차 운송업,,'0,계,2018,105113,109835
'00,전국,'H49303,개별 화물자동차 운송업,,'0,계,2018,73970,87279
'00,전국,'H494,소화물 전문 운송업,,'0,계,2018,7838,72035
'00,전국,'H4940,소화물 전문 운송업,,'0,계,2018,7838,72035
'00,전국,'H49401,택배업,,'0,계,2018,6322,55377
'00,전국,'H49402,늘찬 배달업,,'0,계,2018,1516,16658
'00,전국,'H495,파이프라인 운송업,,'0,계,2018,12,391
'00,전국,'H4950,파이프라인 운송업,,'0,계,2018,12,391
'00,전국,'H49500,파이프라인 운송업,,'0,계,2018,12,391
'00,전국,'H50,수상 운송업,,'0,계,2018,1262,20263
'00,전국,'H501,해상 운송업,,'0,계,2018,1119,18894
'00,전국,'H5011,외항 운송업,,'0,계,2018,265,10055
'00,전국,'H50111,외항 여객 운송업,,'0,계,2018,22,271
'00,전국,'H50112,외항 화물 운송업,,'0,계,2018,243,9784
'00,전국,'H5012,내항 운송업,,'0,계,2018,495,6466
'00,전국,'H50121,내항 여객 운송업,내항 여객 운송업,'0,계,2018,173,1940
'00,전국,'H50122,내항 화물 운송업,,'0,계,2018,322,4526
'00,전국,'H5013,기타 해상 운송업,,'0,계,2018,359,2373
'00,전국,'H50130,기타 해상 운송업,,'0,계,2018,359,2373
'00,전국,'H502,내륙 수상 및 항만 내 운송업,,'0,계,2018,143,1369
'00,전국,'H5020,내륙 수상 및 항만 내 운송업,,'0,계,2018,143,1369
'00,전국,'H50201,내륙 수상 여객 및 화물 운송업,,'0,계,2018,53,565
'00,전국,'H50202,항만 내 여객 운송업,,'0,계,2018,75,717
'00,전국,'H50209,기타 내륙 수상 운송업,,'0,계,2018,15,87
'00,전국,'H51,항공 운송업,정기 항공 운송업,'0,계,2018,210,31979
'00,전국,'H511,항공 여객 운송업,,'0,계,2018,151,30748
'00,전국,'H5110,항공 여객 운송업,,'0,계,2018,151,30748
'00,전국,'H51100,항공 여객 운송업,,'0,계,2018,151,30748
'00,전국,'H512,항공 화물 운송업,,'0,계,2018,59,1231
'00,전국,'H5120,항공 화물 운송업,,'0,계,2018,59,1231
'00,전국,'H51200,항공 화물 운송업,,'0,계,2018,59,1231
'00,전국,'H52,창고 및 운송관련 서비스업,,'0,계,2018,28329,279618
'00,전국,'H521,보관 및 창고업,,'0,계,2018,6218,73418
'00,전국,'H5210,보관 및 창고업,,'0,계,2018,6218,73418
'00,전국,'H52101,일반 창고업,,'0,계,2018,4227,55706
'00,전국,'H52102,냉장 및 냉동 창고업,,'0,계,2018,985,10593
'00,전국,'H52103,농산물 창고업,,'0,계,2018,404,1228
'00,전국,'H52104,위험물품 보관업,,'0,계,2018,153,2172
'00,전국,'H52109,기타 보관 및 창고업,,'0,계,2018,449,3719
'00,전국,'H529,기타 운송관련 서비스업,,'0,계,2018,22111,206200
'00,전국,'H5291,육상 운송지원 서비스업,,'0,계,2018,8512,69945
'00,전국,'H52911,철도 운송지원 서비스업,,'0,계,2018,366,31412
'00,전국,'H52912,여객 자동차 터미널 운영업,,'0,계,2018,272,2233
'00,전국,'H52913,물류 터미널 운영업,,'0,계,2018,34,381
'00,전국,'H52914,도로 및 관련시설 운영업,,'0,계,2018,429,14797
'00,전국,'H52915,주차장 운영업,,'0,계,2018,7105,19175
'00,전국,'H52919,기타 육상 운송지원 서비스업,,'0,계,2018,306,1947
'00,전국,'H5292,수상 운송지원 서비스업,,'0,계,2018,429,12891
'00,전국,'H52921,항구 및 기타 해상 터미널 운영업,,'0,계,2018,41,3799
'00,전국,'H52929,기타 수상 운송지원 서비스업,,'0,계,2018,388,9092
'00,전국,'H5293,항공 운송지원 서비스업,,'0,계,2018,115,13589
'00,전국,'H52931,공항 운영업,,'0,계,2018,17,5422
'00,전국,'H52939,기타 항공 운송지원 서비스업,,'0,계,2018,98,8167
'00,전국,'H5294,화물 취급업,,'0,계,2018,1091,26465
'00,전국,'H52941,항공 및 육상 화물 취급업,,'0,계,2018,771,13886
'00,전국,'H52942,수상 화물 취급업,,'0,계,2018,320,12579
'00,전국,'H5299,그 외 기타 운송관련 서비스업,,'0,계,2018,11964,83310
'00,전국,'H52991,통관 대리 및 관련서비스업,,'0,계,2018,1306,10337
'00,전국,'H52992,"화물운송 중개, 대리 및 관련 서비스업",,'0,계,2018,9777,64704
'00,전국,'H52993,"화물 포장, 검수 및 계량 서비스업",,'0,계,2018,725,7132
'00,전국,'H52999,그 외 기타 분류 안된 운송 관련 서비스업,,'0,계,2018,156,1137
'00,전국,'I,숙박 및 음식점업(55~56),,'0,계,2018,766315,2326716
'00,전국,'I55,숙박업,,'0,계,2018,57301,187944
'00,전국,'I551,일반 및 생활 숙박시설 운영업,,'0,계,2018,51193,176683
'00,전국,'I5510,일반 및 생활 숙박시설 운영업,,'0,계,2018,51193,176683
'00,전국,'I55101,호텔업,호텔업,'0,계,2018,779,44632
'00,전국,'I55102,여관업,여관업,'0,계,2018,23565,63572
